Project Name,Package Name,Type Name,Method Name,Code Smell
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifier,setValue,Complex Conditional
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifier,getMethodExpression,Complex Conditional
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifier,getMethodExpression,Long Statement
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifier,invoke,Long Parameter List
.,org.activiti.core.el.juel.tree.impl.ast,AstNode,findPublicAccessibleMethod,Empty catch clause
.,org.activiti.core.el.juel.tree.impl.ast,AstNode,findPublicAccessibleMethod,Empty catch clause
.,org.activiti.core.el.juel.tree.impl.ast,AstNode,findAccessibleMethod,Complex Conditional
.,org.activiti.core.el.juel.tree.impl.ast,AstText,invoke,Long Parameter List
.,org.activiti.core.el.juel.tree.impl.ast,AstText,appendStructure,Complex Conditional
.,org.activiti.core.el.juel.tree.impl.ast,AstComposite,eval,Magic Number
.,org.activiti.core.el.juel.tree.impl.ast,AstFunction,invoke,Complex Method
.,org.activiti.core.el.juel.tree.impl.ast,AstBracket,AstBracket,Long Parameter List
.,org.activiti.core.el.juel.tree.impl.ast,AstBracket,getCardinality,Magic Number
.,org.activiti.core.el.juel.tree.impl.ast,AstEval,invoke,Long Parameter List
.,org.activiti.core.el.juel.tree.impl.ast,AstProperty,setValue,Complex Conditional
.,org.activiti.core.el.juel.tree.impl.ast,AstProperty,findMethod,Complex Conditional
.,org.activiti.core.el.juel.tree.impl.ast,AstProperty,findMethod,Long Statement
.,org.activiti.core.el.juel.tree.impl.ast,AstProperty,invoke,Long Parameter List
.,org.activiti.core.el.juel.tree.impl.ast,AstMethod,invoke,Long Parameter List
.,org.activiti.core.el.juel.tree.impl.ast,AstMethod,getCardinality,Magic Number
.,org.activiti.core.el.juel.tree.impl.ast,AstBinary,getCardinality,Magic Number
.,org.activiti.core.el.juel.tree.impl.ast,AstChoice,getCardinality,Magic Number
.,org.activiti.core.el.juel.tree.impl.ast,AstChoice,getChild,Magic Number
.,org.activiti.core.el.juel.tree,NodePrinterTest,testDump,Long Statement
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Magic Number
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctions,Magic Number
.,org.activiti.core.el.juel.tree,TreeTest,testBindVariables,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindVariables,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindVariables,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindVariables,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindVariables,Magic Number
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctionsAndVariables,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctionsAndVariables,Empty catch clause
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctionsAndVariables,Magic Number
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctionsAndVariables,Magic Number
.,org.activiti.core.el.juel.tree,TreeTest,testBindFunctionsAndVariables,Magic Number
.,org.activiti.core.el.juel.tree,Tree,bind,Complex Method
.,org.activiti.core.el.juel.tree,TreeBuilderException,TreeBuilderException,Long Parameter List
.,org.activiti.core.el.juel.tree,ExpressionNode,invoke,Long Parameter List
.,org.activiti.core.el.juel.tree,Bindings,equals,Long Statement
.,org.activiti.core.el.juel,TreeMethodExpressionTest,testGetExpressionString,Long Statement
.,org.activiti.core.el.juel,ObjectValueExpressionTest,testEqualsObject,Long Statement
.,org.activiti.core.el.juel,ObjectValueExpressionTest,testEqualsObject,Long Statement
.,org.activiti.core.el.juel,ObjectValueExpressionTest,testEqualsObject,Long Statement
.,org.activiti.core.el.juel,ObjectValueExpressionTest,testSetValue,Empty catch clause
.,org.activiti.core.el.juel,TreeValueExpressionTest,setUp,Long Statement
.,org.activiti.core.el.juel,TreeValueExpressionTest,setUp,Long Statement
.,org.activiti.core.el.juel,TreeValueExpressionTest,setUp,Long Statement
.,org.activiti.core.el.juel,TreeValueExpressionTest,setUp,Long Statement
.,org.activiti.core.el.juel,TreeValueExpressionTest,setUp,Long Statement
.,org.activiti.core.el.juel,TreeValueExpressionTest,testEqualsAndHashCode,Long Statement
.,org.activiti.core.el.juel,TreeValueExpressionTest,testSetValue,Empty catch clause
.,org.activiti.core.el.juel,TreeValueExpressionTest,testSetValue,Magic Number
.,org.activiti.core.el.juel,TreeValueExpressionTest,testSetValue,Magic Number
.,org.activiti.core.el.juel,TreeValueExpressionTest,testSerialize,Long Statement
.,org.activiti.core.el.juel,ExpressionFactoryImpl,ExpressionFactoryImpl,Magic Number
.,org.activiti.core.el.juel,ExpressionFactoryImpl,ExpressionFactoryImpl,Magic Number
.,org.activiti.core.el.juel,ExpressionFactoryImpl,ExpressionFactoryImpl,Magic Number
.,org.activiti.core.el.juel,ExpressionFactoryImpl,loadDefaultProperties,Empty catch clause
.,org.activiti.core.el.juel,ExpressionFactoryImpl,loadDefaultProperties,Empty catch clause
.,org.activiti.core.el.juel,ExpressionFactoryImpl,loadProperties,Empty catch clause
.,org.activiti.core.el.juel,ExpressionFactoryImpl,createValueExpression,Long Statement
.,org.activiti.core.el.juel,ExpressionFactoryImpl,createMethodExpression,Long Statement
.,org.activiti.core.el.juel,TreeValueExpression,TreeValueExpression,Long Parameter List
.,org.activiti.core.el.juel,TreeMethodExpression,TreeMethodExpression,Long Parameter List
.,org.activiti.core.el.juel.test,TestClass,fourtyTwo,Magic Number
.,org.activiti.core.el.juel.test,TestClass,fourtyTwo,Magic Number
.,org.activiti.core.el.juel.test,TestInterfaceImpl,fourtyTwo,Magic Number
.,org.activiti.core.el.juel.extensions,VarArgsTest,testVarArgsDisabled,Long Statement
.,org.activiti.core.el.juel.extensions,MethodInvocationsTest,testMethodInvocations,Magic Number
.,org.activiti.core.el.juel.extensions,MethodInvocationsTest,testMethodInvocationsDisabled,Empty catch clause
.,org.activiti.core.el.juel.util,SimpleResolver,invoke,Long Parameter List
.,org.activiti.core.el.juel.util,RootPropertyResolver,invoke,Long Parameter List
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalGroupsProviderTest,setUp,Long Statement
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalGroupsProviderTest,testGetGroups,Long Statement
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalIdentityProviderTest,testGetUserId,Long Statement
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalRolesProviderTest,setUp,Long Statement
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalRolesProviderTest,testGetRoles,Long Statement
.,org.activiti.core.common.spring.security.test,LocalSpringSecurityContextPrincipalProviderTest,testGetCurrentPrincipalAuthenticated,Long Statement
.,org.activiti.core.common.spring.security,AbstractSimpleGrantedAuthoritiesMapper,getAuthoritesFilteredByPrefix,Long Statement
.,org.activiti.core.common.spring.security,LocalSpringSecurityContextPrincipalProvider,getCurrentPrincipal,Long Statement
.,org.activiti.core.common.spring.security,SimpleGrantedAuthoritiesResolver,getAuthorities,Long Statement
.,org.activiti.core.common.spring.security,AuthenticationPrincipalRolesProvider,getRoles,Long Statement
.,org.activiti.core.common.spring.security,AuthenticationPrincipalGroupsProvider,AuthenticationPrincipalGroupsProvider,Long Identifier
.,org.activiti.core.common.spring.security,AuthenticationPrincipalGroupsProvider,getGroups,Long Identifier
.,org.activiti.core.common.spring.security,AuthenticationPrincipalGroupsProvider,getGroups,Long Statement
.,org.activiti.core.common.spring.security,AuthenticationPrincipalIdentityProvider,getUserId,Long Statement
.,org.activiti.core.common.spring.security.config,ActivitiSpringSecurityAutoConfiguration,principalGroupsProvider,Long Identifier
.,org.activiti.core.common.spring.security.config,ActivitiSpringSecurityAutoConfiguration,securityManager,Long Identifier
.,org.activiti.core.common.spring.security.config,ActivitiSpringSecurityAutoConfiguration,securityManager,Long Statement
.,org.activiti.core.common.spring.identity,ExtendedInMemoryUserDetailsManagerIT,checkGroupAuthorities,Long Identifier
.,org.activiti.core.common.spring.identity,ExtendedInMemoryUserDetailsManagerIT,checkUsers,Long Identifier
.,org.activiti.core.common.spring.identity,IdentityApplication,myUserDetailsService,Long Identifier
.,org.activiti.core.common.spring.identity,ExtendedInMemoryUserDetailsManager,createUser,Long Statement
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImpl,getUserGroups,Long Statement
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImpl,getUserGroups,Magic Number
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImpl,getUserRoles,Long Statement
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImpl,getUserRoles,Magic Number
.,org.activiti.common.util,DateFormatterProviderTest,should_returnDate_when_longIsProvided,Magic Number
.,org.activiti.common.util,DateFormatterProviderTest,should_returnDate_when_dateIsProvided,Magic Number
.,org.activiti.common.util,DateFormatterProviderTest,should_throwException_when_isNotAStringADateOrALong,Long Statement
.,org.activiti.common.util,DateFormatterProviderTest,should_throwException_when_isNotAStringADateOrALong,Magic Number
.,org.activiti.common.util,DateFormatterProvider,parse,Long Statement
.,org.activiti.common.util,DateFormatterProvider,toDate,Long Statement
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceIT,should_retrieveManifest,Long Identifier
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceIT,should_haveEnforcedAppVersionSet,Long Identifier
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceNullValuesIT,should_throwException_when_noManifestPresent,Long Identifier
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceNullValuesIT,should_notHaveDefaultEnforcedAppVersion,Long Identifier
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextService,ApplicationUpgradeContextService,Long Parameter List
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextService,loadProjectManifest,Long Statement
.,org.activiti.core.common.spring.project.conf,ApplicationUpgradeContextAutoConfiguration,applicationUpgradeContextService,Long Parameter List
.,org.activiti.core.common.spring.project.conf,ApplicationUpgradeContextAutoConfiguration,applicationUpgradeContextService,Long Statement
.,org.activiti.core.common.spring.security.policies,RuntimeTestConfiguration,myUserDetailsService,Long Identifier
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,basicParsingTest,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldBePoliciesDefined,Long Identifier
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldBePoliciesDefined,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetPoliciesForUser,Long Identifier
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetPoliciesForUser,Long Statement
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetPoliciesForUser,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetPoliciesForUser,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetPoliciesForUser,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldNotGetKeysForWrite,Long Identifier
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldNotGetKeysForWrite,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetKeysForRead,Long Identifier
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetKeysForRead,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldGetKeysForRead,Magic Number
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldNotGetAnyKey,Long Identifier
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,shouldNotGetAnyKey,Magic Number
.,org.activiti.core.common.spring.security.policies,BaseSecurityPoliciesManagerImpl,getAllowedKeys,Complex Method
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessDefinitionRestrictionApplier,denyAll,Long Statement
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManagerImpl,ProcessSecurityPoliciesManagerImpl,Long Identifier
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManagerImpl,restrictProcessDefQuery,Long Identifier
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManagerImpl,restrictProcessInstQuery,Long Identifier
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManagerImpl,canRead,Long Statement
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessInstanceRestrictionApplier,denyAll,Long Statement
.,org.activiti.core.common.spring.security.policies.config,ActivitiSpringSecurityPoliciesAutoConfiguration,processSecurityPoliciesManager,Long Identifier
.,org.activiti.core.common.spring.security.policies.config,ActivitiSpringSecurityPoliciesAutoConfiguration,processSecurityPoliciesManager,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,validateShouldThrowExceptionWhenConnectorNameIsNull,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,validateShouldThrowExceptionWhenConnectorNameIsEmpty,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,validateShouldThrowExceptionWhenConnectorNameContainsDotCharacter,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,validateShouldThrowExceptionWhenTwoConnectorsHaveTheSameName,Long Identifier
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,validateShouldThrowExceptionWhenTwoConnectorsHaveTheSameName,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,validateShouldThrowExceptionWhenTwoConnectorsHaveTheSameName,Long Statement
.,org.activiti.core.common.spring.connector,MultipleConnectorDefinitionServiceIT,connectorDefinitions,Magic Number
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceIT,connectorDefinition,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceIT,connectorDefinition,Long Statement
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceIT,connectorDefinition,Magic Number
.,org.activiti.core.common.spring.connector,ConnectorDefinitionService,validate,Long Statement
.,org.activiti.core.el,ELResolverReflectionBlockerDecoratorTest,should_throwException_when_nativeMethodIsUsed,Long Statement
.,org.activiti.core.el,ELResolverReflectionBlockerDecoratorTest,should_throwException_when_reflectionIsUsed,Long Statement
.,org.activiti.core.el,JuelResolverTest,should_throwException_when_unknownVariableIsReferenced,Long Statement
