Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,isExecutionRelatedEntityCountEnabled,6,2,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntityManager,isExecutionRelatedEntityCountEnabled,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,DeploymentEntityImpl,2,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,addResource,6,2,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getResources,10,3,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getPersistentState,7,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,addDeployedArtifact,12,3,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getDeployedArtifacts,8,3,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getName,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setName,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getCategory,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setCategory,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getTenantId,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setTenantId,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setResources,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getDeploymentTime,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setDeploymentTime,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,isNew,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setNew,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getEngineVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setEngineVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,getProjectReleaseVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,setProjectReleaseVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,DeploymentEntityImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,HistoricProcessInstanceEntityImpl,2,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,HistoricProcessInstanceEntityImpl,18,2,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getPersistentState,16,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getEndActivityId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setEndActivityId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getBusinessKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setBusinessKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getStartUserId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setStartUserId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getStartActivityId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setStartActivityId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getSuperProcessInstanceId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setSuperProcessInstanceId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getTenantId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setTenantId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getName,8,2,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setName,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getLocalizedName,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setLocalizedName,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getDescription,8,2,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setDescription,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getLocalizedDescription,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setLocalizedDescription,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getProcessDefinitionKey,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setProcessDefinitionKey,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getProcessDefinitionName,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setProcessDefinitionName,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getProcessDefinitionVersion,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setProcessDefinitionVersion,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getDeploymentId,3,1,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setDeploymentId,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getProcessVariables,11,4,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,getQueryVariables,6,2,0
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,setQueryVariables,3,1,1
.,org.activiti.engine.impl.persistence.entity,HistoricProcessInstanceEntityImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManager,findJobsByExecutionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManager,findJobsByQueryCriteria,0,1,2
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManager,findJobCountByQueryCriteria,0,1,1
.,org.activiti.engine.impl.persistence.entity,DeadLetterJobEntityManager,updateJobTenantIdForDeployment,0,1,2
.,org.activiti.engine.impl.persistence.entity,TaskEntity,getExecution,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setExecutionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setExecution,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,getIdentityLinks,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setExecutionVariables,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setCreateTime,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setProcessDefinitionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setEventName,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setCurrentActivitiListener,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,getProcessInstance,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setProcessInstanceId,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,getSuspensionState,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setSuspensionState,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setTaskDefinitionKey,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,getVariableInstanceEntities,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,forceUpdate,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,isDeleted,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setDeleted,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,getClaimTime,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setClaimTime,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,isCanceled,0,1,0
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setCanceled,0,1,1
.,org.activiti.engine.impl.persistence.entity,TaskEntity,setBusinessKey,0,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInitializingList,add,4,1,2
.,org.activiti.engine.impl.persistence.entity,VariableInitializingList,add,4,1,1
.,org.activiti.engine.impl.persistence.entity,VariableInitializingList,addAll,6,2,1
.,org.activiti.engine.impl.persistence.entity,VariableInitializingList,addAll,6,2,2
.,org.activiti.engine.impl.persistence.entity,VariableInitializingList,initializeVariable,8,3,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getPersistentState,10,2,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setExecution,5,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getDuedate,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setDuedate,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getExecutionId,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setExecutionId,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getRetries,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setRetries,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getProcessInstanceId,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setProcessInstanceId,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,isExclusive,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setExclusive,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getProcessDefinitionId,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setProcessDefinitionId,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getRepeat,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setRepeat,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getEndDate,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setEndDate,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getMaxIterations,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setMaxIterations,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getJobHandlerType,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setJobHandlerType,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getJobHandlerConfiguration,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setJobHandlerConfiguration,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getJobType,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setJobType,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getTenantId,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setTenantId,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getExceptionStacktrace,15,3,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setExceptionStacktrace,6,2,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getExceptionMessage,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,setExceptionMessage,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getExceptionByteArrayRef,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,getUtf8Bytes,11,2,1
.,org.activiti.engine.impl.persistence.entity,AbstractJobEntityImpl,toString,3,1,0
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,insertJobEntity,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobsToExecute,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobsByExecutionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobsByProcessDefinitionId,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobsByTypeAndProcessDefinitionId,0,1,2
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobsByProcessInstanceId,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findExpiredJobs,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobsByQueryCriteria,0,1,2
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,findJobCountByQueryCriteria,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,resetExpiredJob,0,1,1
.,org.activiti.engine.impl.persistence.entity,JobEntityManager,updateJobTenantIdForDeployment,0,1,2
.,org.activiti.engine.impl.persistence.entity,EventLogEntryEntityManager,findAllEventLogEntries,0,1,0
.,org.activiti.engine.impl.persistence.entity,EventLogEntryEntityManager,findEventLogEntries,0,1,2
.,org.activiti.engine.impl.persistence.entity,EventLogEntryEntityManager,findEventLogEntriesByProcessInstanceId,0,1,1
.,org.activiti.engine.impl.persistence.entity,EventLogEntryEntityManager,deleteEventLogEntry,0,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,TimerJobEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,createAndCalculateNextTimer,15,4,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findTimerJobsToExecute,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobsByTypeAndProcessDefinitionId,3,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobsByTypeAndProcessDefinitionKeyNoTenantId,3,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobsByTypeAndProcessDefinitionKeyAndTenantId,3,1,3
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobsByExecutionId,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobsByProcessInstanceId,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobsByQueryCriteria,3,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,findJobCountByQueryCriteria,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,updateJobTenantIdForDeployment,3,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,insertTimerJobEntity,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,insert,3,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,insert,3,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,doInsert,20,5,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,delete,14,4,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,removeExecutionLink,8,3,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,deleteExceptionByteArrayRef,6,2,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,createTimer,15,1,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,setNewRepeat,11,2,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,isValidTime,4,1,3
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,calculateNextTimer,4,1,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,calculateRepeatValue,11,3,1
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,getBusinessCalendarName,7,2,2
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,TimerJobEntityManagerImpl,setJobDataManager,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,ProcessDefinitionInfoEntityManagerImpl,4,1,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,getDataManager,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,insertProcessDefinitionInfo,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,updateProcessDefinitionInfo,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,deleteProcessDefinitionInfo,7,2,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,updateInfoJson,11,3,2
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,deleteInfoJson,6,2,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,findProcessDefinitionInfoByProcessDefinitionId,3,1,1
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManagerImpl,findInfoJsonById,4,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,getId,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,setId,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,getRevisionNext,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,getRevision,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,setRevision,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,isInserted,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,setInserted,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,isUpdated,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,setUpdated,3,1,1
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,isDeleted,3,1,0
.,org.activiti.engine.impl.persistence.entity,AbstractEntity,setDeleted,3,1,1
.,org.activiti.engine.impl.persistence.entity,CompensateEventSubscriptionEntityImpl,CompensateEventSubscriptionEntityImpl,3,1,0
.,org.activiti.engine.impl.persistence.entity,ProcessDefinitionInfoEntityManager,insertProcessDefinitionInfo,0,1,1
